Id;Context;Ques_orig;Ques_syn_human;Ques_num_glove
286;CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever.;What two artists came out with Coldplay during the half-time show?;What 2 artists came out with Coldplay during the half-time show?;What three artists came out with Coldplay during the half-time show?
287;CBS broadcast Super Bowl 50 in the U.S., and charged an average of $5 million for a 30-second commercial during the game. The Super Bowl 50 halftime show was headlined by the British rock group Coldplay with special guest performers Beyoncé and Bruno Mars, who headlined the Super Bowl XLVII and Super Bowl XLVIII halftime shows, respectively. It was the third-most watched U.S. broadcast ever.;What was the cost for a half minute ad?;What was the price for a half minute ad?;What was the price for a half minute ad?
288;The league eventually narrowed the bids to three sites: New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium.;What site is located in the San Francisco Bay Area?;What site is located in the San Francisco Bay region?;What site is located in the San Francisco Bay Region?
289;The league eventually narrowed the bids to three sites: New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium.;What was the name of New Orleans' superdome at the time that Super Bowl 50 took place?;What was the title of New Orleans' superdome at the time that Super Bowl 50 took place?;What was the nickname of New Orleans' superdome at the time that Super Bowl 50 took place?
290;The league eventually narrowed the bids to three sites: New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium.;What was the third city that was considered?;What was the third metropolis that was considered?;What was the third town that was considered?
291;The league eventually narrowed the bids to three sites: New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium.;What is the name of the stadium in San Francisco Bay Area?;What is the name of the stadium in San Francisco Bay region?;What is the name of the stadium in San Francisco Bay Region?
292;The league eventually narrowed the bids to three sites: New Orleans' Mercedes-Benz Superdome, Miami's Sun Life Stadium, and the San Francisco Bay Area's Levi's Stadium.;What Florida stadium was considered for Super Bowl 50?;What Florida arena was considered for Super Bowl 50?;What Florida ballpark was considered for Super Bowl 50?
293;The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.;How many times has the South Florida/Miami area hosted the Super Bowl?;How many repetitions has the South Florida/Miami area hosted the Super Bowl?;How many twice has the South Florida/Miami area hosted the Super Bowl?
294;The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.;What was the other finalist besides Levi's Stadium?;What was the other finalist besides Levi Stadium?;What was the other finalist besides Jacob's Stadium?
295;The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.;What city is tied with Miami for hosting the Super Bowl?;What location is tied with Miami for hosting the Super Bowl?;What town is tied with Miami for hosting the Super Bowl?
296;On May 21, 2013, NFL owners at their spring meetings in Boston voted and awarded the game to Levi's Stadium. The $1.2 billion stadium opened in 2014. It is the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985, and the first in California since Super Bowl XXXVII took place in San Diego in 2003.;When did Lev's Stadium open?;When did Lev's Stadium operate?;When did Lev's Stadium closed?
